"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.12079565916544e-36,-0.492877623804805,0.659,0.652,1.22448465801964e-31,"HSC/MPP","FHIT"
1.65448806458132e-29,-0.327878484219544,0.108,0.16,3.95621186002686e-25,"HSC/MPP","CCDC26"
2.21752842958792e-29,-0.259838600691872,0.644,0.67,5.30255398083064e-25,"HSC/MPP","MED13L"
2.15765574960757e-22,-0.349722927736103,0.656,0.632,5.15938642846163e-18,"HSC/MPP","CYBA"
1.73179738666892e-21,-0.805145163267888,0.48,0.452,4.14107391100273e-17,"HSC/MPP","IGLL1"
5.76543936058623e-21,-0.273787193681522,0.178,0.218,1.37863185990338e-16,"HSC/MPP","NFIA"
2.72232111466862e-16,-0.820303795323915,0.24,0.26,6.5096142493956e-12,"HSC/MPP","LGALS1"
5.2863400686713e-13,-0.356232287032518,0.702,0.701,1.26406963722068e-08,"HSC/MPP","STMN1"
1.17976747782606e-12,-0.325400207302697,0.283,0.303,2.82105999297768e-08,"HSC/MPP","PHTF1"
4.69356174727208e-09,-0.372593152955004,0.644,0.598,0.00011223244850077,"HSC/MPP","AFF3"
6.85395775026935e-09,-0.326048742814482,0.994,0.967,0.000163891837724441,"HSC/MPP","B2M"
1.63168735681423e-08,-1.29798986923274,0.292,0.273,0.000390169080761418,"HSC/MPP","MPO"
1.61158964073693e-05,-0.382805942494956,0.604,0.554,0.385363314893016,"HSC/MPP","PLAC8"
3.81515588560006e-05,-0.297657158269658,0.588,0.587,0.912280075364687,"HSC/MPP","TUBB"
0.000153543408567096,-0.288120320711805,0.608,0.6,1,"HSC/MPP","HIST1H4C"
0,3.57770269276923,0.446,0.024,0,"eryth","HBB"
0,2.31733893595904,0.929,0.094,0,"eryth","XACT"
0,1.88327494739628,0.87,0.201,0,"eryth","ZNF385D"
0,1.82340939990553,0.944,0.341,0,"eryth","S100A6"
0,1.80995011072722,0.859,0.042,0,"eryth","RYR3"
0,1.66310454782206,0.852,0.107,0,"eryth","BLVRB"
0,1.5759133326775,0.553,0.099,0,"eryth","CCDC26"
0,1.5669189149565,0.693,0.011,0,"eryth","APOC1"
0,1.54810923366531,0.834,0.131,0,"eryth","NFIA"
0,1.52837232634548,0.784,0.115,0,"eryth","ACSM3"
0,1.42746243905362,0.84,0.4,0,"eryth","S100A4"
0,1.38674154469317,0.76,0.011,0,"eryth","ANK1"
0,1.34262370519547,0.502,0.02,0,"eryth","HBD"
0,1.29236279329538,0.469,0.017,0,"eryth","CA1"
0,1.2597516385141,0.89,0.215,0,"eryth","KIAA1211"
0,1.19496536075021,0.842,0.202,0,"eryth","PDZD8"
0,1.15987046135928,0.492,0.012,0,"eryth","SLC25A21"
0,1.13174929285278,0.656,0.008,0,"eryth","AC069410.1"
0,1.1304560285373,0.816,0.144,0,"eryth","CYTOR"
0,1.11133535306721,0.454,0.009,0,"eryth","MYO16"
0,1.0582734041875,0.844,0.316,0,"eryth","MPC2"
0,1.05551308556737,0.741,0.134,0,"eryth","CDC42BPA"
0,1.04775742514089,0.806,0.304,0,"eryth","TMEM14C"
0,1.008228207048,0.303,0.003,0,"eryth","AHSP"
0,0.999485639025738,0.677,0.02,0,"eryth","KLF1"
0,0.966429025009149,0.717,0.325,0,"eryth","PRDX2"
0,0.964576436580239,0.742,0.145,0,"eryth","PIP5K1B"
0,0.94972964854546,0.797,0.464,0,"eryth","ATP5IF1"
0,0.94506197003928,0.618,0.119,0,"eryth","MYC"
0,0.938918400399157,0.747,0.212,0,"eryth","SLC39A8"
0,0.900714428689585,0.682,0.108,0,"eryth","PVT1"
0,0.8871729363045,0.674,0.252,0,"eryth","PHTF1"
0,0.867137374069756,0.625,0.043,0,"eryth","ITGA2B"
0,0.858616487368826,0.719,0.256,0,"eryth","STXBP5"
0,0.858074547211517,0.742,0.167,0,"eryth","EMP3"
0,0.856882985490391,0.692,0.186,0,"eryth","REXO2"
0,0.852620330497525,0.484,0.017,0,"eryth","PTH2R"
0,0.84477886045337,0.708,0.196,0,"eryth","PIP4K2A"
0,0.842375549535087,0.61,0.023,0,"eryth","CNRIP1"
0,0.839492026963246,1,0.932,0,"eryth","FTH1"
0,0.819108770395525,0.956,0.661,0,"eryth","GNAQ"
0,0.802285319831895,0.716,0.241,0,"eryth","TAFA2"
0,0.797892010579833,0.941,0.56,0,"eryth","GIHCG"
0,0.780974849358539,0.659,0.137,0,"eryth","UROD"
0,0.774103089146195,0.565,0.025,0,"eryth","TFR2"
0,0.769020138480578,0.655,0.138,0,"eryth","ABCC4"
0,0.76549512474968,0.669,0.25,0,"eryth","KIF13A"
0,0.745538388994727,0.32,0.005,0,"eryth","FAM178B"
0,0.74485741219534,0.912,0.51,0,"eryth","RNF130"
0,0.743385480642081,0.641,0.101,0,"eryth","SLC40A1"
0,0.732684473962205,0.679,0.188,0,"eryth","GSE1"
0,0.71557137034687,0.553,0.068,0,"eryth","PRKAR2B"
0,0.702424279895892,0.807,0.431,0,"eryth","TMEM14B"
0,0.69733733491504,0.438,0.005,0,"eryth","NECAB1"
0,0.682237605361013,0.576,0.064,0,"eryth","TPM1"
0,0.673673544791248,0.441,0.024,0,"eryth","SLC14A1"
0,0.671690646044429,0.909,0.604,0,"eryth","LRBA"
0,0.671621392195396,0.682,0.273,0,"eryth","RNF24"
0,0.657159696871212,0.582,0.165,0,"eryth","PDZD2"
0,0.654281537090589,0.54,0.082,0,"eryth","MIR4435-2HG"
0,0.644887610337861,0.491,0.022,0,"eryth","GATA1"
0,0.644593841679436,0.621,0.169,0,"eryth","CTNNBL1"
0,0.632374451000836,0.661,0.275,0,"eryth","WRN"
0,0.624832701778876,0.793,0.462,0,"eryth","EIF3A"
0,0.623808981042663,0.508,0.083,0,"eryth","EPSTI1"
0,0.623507043035113,0.537,0.19,0,"eryth","SLC12A6"
0,0.618882194854985,0.999,0.962,0,"eryth","EEF1B2"
0,0.615259146764842,0.621,0.295,0,"eryth","RFX7"
0,0.614917435370046,0.729,0.417,0,"eryth","MBD5"
0,0.604996146674347,0.684,0.306,0,"eryth","ZMYND8"
0,0.604403593523353,0.598,0.182,0,"eryth","MPST"
0,0.601583397644441,0.965,0.817,0,"eryth","MIF"
0,0.59606370471162,0.613,0.271,0,"eryth","RREB1"
0,0.592988129726215,0.994,0.84,0,"eryth","HSP90AB1"
0,0.587739331691807,0.589,0.165,0,"eryth","FBXO7"
0,0.584996364951899,0.456,0.055,0,"eryth","DNAJC6"
0,0.583155612186682,0.464,0.06,0,"eryth","NEDD4L"
0,0.582070762797339,0.481,0.18,0,"eryth","FAM13A"
0,0.578582349376022,0.43,0.056,0,"eryth","ELOVL6"
0,0.578135512837869,0.6,0.185,0,"eryth","PKIG"
0,0.574749082723716,0.369,0.03,0,"eryth","CD36"
0,0.57408236049656,0.361,0.008,0,"eryth","CSF1"
0,0.56547745900685,0.527,0.156,0,"eryth","FIRRE"
0,0.564360302093382,0.985,0.923,0,"eryth","YBX1"
0,0.562711605950382,0.42,0.018,0,"eryth","PPP1R14A"
0,0.562108759282402,0.789,0.493,0,"eryth","USP15"
0,0.559668842019335,0.409,0.022,0,"eryth","SMIM1"
0,0.559619314051942,0.511,0.142,0,"eryth","TANC2"
0,0.555979072932678,0.675,0.314,0,"eryth","MAP3K5"
0,0.554689803554831,0.434,0.117,0,"eryth","MBOAT2"
0,0.553998716302164,0.575,0.209,0,"eryth","ELOVL5"
0,0.553295197715236,0.995,0.999,0,"eryth","MT-CO3"
0,0.553071119624675,0.996,0.999,0,"eryth","MT-CO1"
0,0.541244971261177,0.599,0.22,0,"eryth","PDCD4"
0,0.537643095044984,0.586,0.243,0,"eryth","RIF1"
0,0.537631907840739,0.581,0.238,0,"eryth","ASAP1"
0,0.535176997199056,0.48,0.124,0,"eryth","TFRC"
0,0.533812615725321,0.518,0.128,0,"eryth","FXN"
0,0.533300823973381,0.43,0.067,0,"eryth","PLIN2"
0,0.532867839003423,0.757,0.5,0,"eryth","RPL22L1"
0,0.532445511576949,0.573,0.218,0,"eryth","NBAS"
0,0.529144393203961,0.383,0.032,0,"eryth","MICAL2"
0,0.524193644109768,0.398,0.038,0,"eryth","MTSS1"
0,0.523151246317807,0.609,0.287,0,"eryth","NUP98"
0,0.516945887569915,0.608,0.293,0,"eryth","FBXL20"
0,0.514698110611213,0.501,0.132,0,"eryth","DAAM1"
0,0.513768605390986,0.571,0.207,0,"eryth","ST8SIA6"
0,0.513420377991533,0.432,0.062,0,"eryth","MYH10"
0,0.510628776493067,0.58,0.204,0,"eryth","SLC39A3"
0,0.510477599788191,0.412,0.045,0,"eryth","CSF2RB"
0,0.505191622112377,0.615,0.295,0,"eryth","HNRNPAB"
0,0.503286456814517,0.507,0.187,0,"eryth","MARCKSL1"
0,0.501083690966801,0.793,0.504,0,"eryth","HSPD1"
0,0.491913519138915,0.487,0.118,0,"eryth","HDAC7"
0,0.49185932859074,0.33,0.007,0,"eryth","KCNH2"
0,0.489879701067155,0.736,0.452,0,"eryth","NAA38"
0,0.487823835319274,0.998,0.987,0,"eryth","RPL4"
0,0.486123272540593,0.469,0.127,0,"eryth","LYAR"
0,0.484045495475428,0.47,0.12,0,"eryth","PSTPIP2"
0,0.47599258818056,0.411,0.081,0,"eryth","NMNAT3"
0,0.475269527670249,0.521,0.176,0,"eryth","CYTL1"
0,0.473870137880296,0.671,0.364,0,"eryth","ITPR2"
0,0.473574400838542,0.305,0.014,0,"eryth","EPCAM"
0,0.471403779694008,0.518,0.178,0,"eryth","VPS37B"
0,0.469231986364187,0.62,0.353,0,"eryth","NOP10"
0,0.466982491706413,0.41,0.133,0,"eryth","ZFP36L1"
0,0.464466631526397,0.709,0.435,0,"eryth","EIF5A"
0,0.461537640054954,0.531,0.217,0,"eryth","PIK3CB"
0,0.460388242040869,0.559,0.213,0,"eryth","DNPH1"
0,0.457596633248528,0.791,0.563,0,"eryth","SOD1"
0,0.451184333432252,0.459,0.156,0,"eryth","DNAH14"
0,0.45108521993608,0.854,0.621,0,"eryth","SERBP1"
0,0.44700797407171,0.575,0.287,0,"eryth","SNHG3"
0,0.445032024394244,0.322,0.054,0,"eryth","SEMA3C"
0,0.443889319067593,0.411,0.096,0,"eryth","ALDH1A1"
0,0.437485614812111,0.514,0.215,0,"eryth","LMO2"
0,0.43602280157019,0.288,0.008,0,"eryth","ADAMTS3"
0,0.434540607595711,0.35,0.039,0,"eryth","SMIM10"
0,0.432244770072363,0.389,0.081,0,"eryth","GALNT10"
0,0.430160517777791,0.779,0.522,0,"eryth","GPX4"
0,0.429557944541065,0.45,0.123,0,"eryth","EMID1"
0,0.428640343788737,1,0.999,0,"eryth","RPL37A"
0,0.423519996104036,1,0.997,0,"eryth","RPL8"
0,0.418773520670635,0.254,0.004,0,"eryth","APOE"
0,0.418384831871287,0.367,0.075,0,"eryth","STON2"
0,0.41571798399595,0.712,0.439,0,"eryth","TIMM13"
0,0.415581457126436,0.345,0.089,0,"eryth","LMNA"
0,0.413366911923608,0.995,0.999,0,"eryth","MT-CO2"
0,0.411730396798832,0.411,0.118,0,"eryth","KIFAP3"
0,0.411055535176588,0.293,0.007,0,"eryth","CPB1"
0,0.410380882345818,0.354,0.062,0,"eryth","AMMECR1"
0,0.40610638453742,0.415,0.151,0,"eryth","RNF169"
0,0.405420174055181,0.458,0.167,0,"eryth","ARMC8"
0,0.405125347242311,0.429,0.134,0,"eryth","HBS1L"
0,0.403194689707317,0.609,0.326,0,"eryth","VAPA"
0,0.399681554837135,0.586,0.294,0,"eryth","SPN"
0,0.399160873216936,0.468,0.191,0,"eryth","DCAF6"
0,0.397305911151189,0.371,0.122,0,"eryth","TMEM164"
0,0.39715551189103,0.411,0.138,0,"eryth","SGMS1"
0,0.396516688552812,0.479,0.207,0,"eryth","USP32"
0,0.393757424981569,0.361,0.109,0,"eryth","IL1B"
0,0.392724012001026,0.994,0.99,0,"eryth","MT-ND1"
0,0.39115097925435,0.999,0.996,0,"eryth","RPL23"
0,0.386519126160845,0.424,0.134,0,"eryth","TNIK"
0,0.386419719385143,0.281,0.024,0,"eryth","PLEKHG1"
0,0.382618394014868,0.46,0.161,0,"eryth","CD82"
0,0.379826926723511,0.472,0.203,0,"eryth","PLXNC1"
0,0.379108207456437,0.447,0.183,0,"eryth","PCNX4"
0,0.376840061304139,0.463,0.175,0,"eryth","LEPROT"
0,0.375748467279754,0.296,0.023,0,"eryth","FHL2"
0,0.366532312161628,0.331,0.068,0,"eryth","LXN"
0,0.36492797037923,0.37,0.113,0,"eryth","HMGN5"
0,0.363675025163916,0.363,0.116,0,"eryth","ZDHHC2"
0,0.363187640212215,0.188,0.013,0,"eryth","ZFPM2"
0,0.361109872603179,0.285,0.05,0,"eryth","AC098617.1"
0,0.359367383462467,0.261,0.004,0,"eryth","KEL"
0,0.359221624933454,0.365,0.124,0,"eryth","CPQ"
0,0.35264838075931,0.354,0.09,0,"eryth","PHF6"
0,0.352501224053586,0.311,0.071,0,"eryth","CNNM2"
0,0.352279501886918,0.447,0.186,0,"eryth","NDUFAF2"
0,0.349299667871354,1,0.998,0,"eryth","RPL14"
0,0.346001436092312,0.362,0.112,0,"eryth","DENND10"
0,0.345709854085674,0.454,0.196,0,"eryth","NMI"
0,0.344586064629509,0.308,0.067,0,"eryth","CASP3"
0,0.340022931364803,0.29,0.048,0,"eryth","DDI2"
0,0.33995646439844,0.25,0.011,0,"eryth","TMOD1"
0,0.335827378708587,0.366,0.113,0,"eryth","TIMP1"
0,0.334528957309739,0.376,0.128,0,"eryth","ISOC2"
0,0.331601340478449,0.217,0.011,0,"eryth","FAM89A"
0,0.328383887894804,0.341,0.102,0,"eryth","LPCAT3"
0,0.323015181884982,0.304,0.065,0,"eryth","GMPR"
0,0.314310655468414,0.258,0.043,0,"eryth","SGPP1"
0,0.30954556183493,0.182,0.002,0,"eryth","LINC01151"
0,0.306327531319161,0.329,0.11,0,"eryth","RHOBTB3"
0,0.304479111920105,0.212,0.019,0,"eryth","FAM171A1"
0,0.302865581007691,0.28,0.061,0,"eryth","SERPINE2"
0,0.299829065386258,0.33,0.107,0,"eryth","ANKRD27"
0,0.299824654870632,0.358,0.132,0,"eryth","STAT5A"
0,0.299038791529711,0.265,0.058,0,"eryth","AL157895.1"
0,0.298993931135431,0.285,0.08,0,"eryth","UBAC1"
0,0.297840836724733,0.325,0.107,0,"eryth","APOBEC3C"
0,0.295116044265384,0.274,0.064,0,"eryth","ABO"
0,0.294905979587132,0.288,0.066,0,"eryth","CCDC112"
0,0.291618387487674,0.25,0.035,0,"eryth","ICAM4"
0,0.290173699639982,0.225,0.013,0,"eryth","EPOR"
0,0.287941222824083,0.26,0.046,0,"eryth","STRADB"
0,0.285082579180457,0.204,0.004,0,"eryth","CXADR"
0,0.282536853476031,0.333,0.115,0,"eryth","NFE2"
0,0.28137867158502,0.237,0.035,0,"eryth","MINPP1"
0,0.280882562411036,0.211,0.016,0,"eryth","ZFPM1"
0,0.279293171567065,0.228,0.037,0,"eryth","GDPD1"
0,0.278009460898576,0.254,0.051,0,"eryth","HMBS"
0,0.27718382023393,0.233,0.041,0,"eryth","ADARB1"
0,0.2770607665556,0.231,0.055,0,"eryth","CNKSR3"
0,0.276549696973057,0.235,0.032,0,"eryth","LDB1"
0,0.274691793885125,0.158,0.029,0,"eryth","DPP10"
0,0.273887238248844,0.27,0.08,0,"eryth","CRPPA"
0,0.27039530472623,0.251,0.053,0,"eryth","ALAD"
0,0.268865031213455,0.219,0.035,0,"eryth","IL7"
0,0.266518348531366,0.138,0.008,0,"eryth","AL138720.1"
0,0.266358473186838,0.199,0.008,0,"eryth","TRIB2"
0,0.261921712169131,0.183,0.002,0,"eryth","PCAT18"
0,0.260173509808451,0.244,0.058,0,"eryth","SUCLG2"
0,0.257218122547921,0.242,0.066,0,"eryth","TMEM117"
0,0.257140176536135,0.241,0.054,0,"eryth","FSCN1"
0,0.256344793973255,0.215,0.041,0,"eryth","ARHGEF12"
0,0.250975379636265,0.202,0.028,0,"eryth","LDLRAD3"
0,-0.361926011394194,0.998,0.998,0,"eryth","FAU"
0,-0.438978053181711,0.061,0.366,0,"eryth","RABAC1"
0,-0.446049530944113,0.022,0.314,0,"eryth","VAMP5"
0,-0.453831518533108,0.015,0.31,0,"eryth","SORL1"
0,-0.475846626169085,0.833,0.932,0,"eryth","EEF1D"
0,-0.515328775141087,0.029,0.324,0,"eryth","SEPTIN9"
0,-0.518895539710989,0.005,0.277,0,"eryth","SDK2"
0,-0.520954298282922,0.078,0.419,0,"eryth","PSMB8"
0,-0.525541266829518,0.008,0.29,0,"eryth","PDE4B"
0,-0.528881788794098,0.085,0.4,0,"eryth","DOCK10"
0,-0.529710808444131,0.014,0.329,0,"eryth","SMIM24"
0,-0.533798080730695,0.002,0.287,0,"eryth","GAS7"
0,-0.53685206508769,0.041,0.351,0,"eryth","P2RY8"
0,-0.542238384394526,0.025,0.362,0,"eryth","PSMB9"
0,-0.545550716889196,0.115,0.428,0,"eryth","PIK3R1"
0,-0.549557460039644,0.005,0.34,0,"eryth","SELL"
0,-0.551104615614196,0.039,0.37,0,"eryth","SBF2"
0,-0.556811207784239,0.136,0.443,0,"eryth","DBI"
0,-0.563223988346186,0.153,0.485,0,"eryth","DIAPH2"
0,-0.565961759456838,0.014,0.354,0,"eryth","ITM2C"
0,-0.568011664614244,0.027,0.333,0,"eryth","CYFIP2"
0,-0.58595548912567,0.02,0.327,0,"eryth","PPP1R16B"
0,-0.589476909081955,0.435,0.735,0,"eryth","ARPC2"
0,-0.593240921765109,0.007,0.33,0,"eryth","CSF3R"
0,-0.600112872571959,0.037,0.358,0,"eryth","ADA"
0,-0.609929258160784,0.007,0.288,0,"eryth","HDAC9"
0,-0.613030432495042,0.047,0.393,0,"eryth","RELL1"
0,-0.620971841629915,0.012,0.329,0,"eryth","UBE2E2"
0,-0.623550682455082,0.997,0.999,0,"eryth","TPT1"
0,-0.630765152471839,0.041,0.391,0,"eryth","LAT2"
0,-0.638105806672134,0.093,0.479,0,"eryth","TPM4"
0,-0.642602318157143,0.046,0.444,0,"eryth","PKM"
0,-0.652357350153491,0.042,0.385,0,"eryth","PRKCH"
0,-0.654066812914069,0.282,0.638,0,"eryth","FNBP1"
0,-0.662951985025241,0.011,0.371,0,"eryth","CD52"
0,-0.66862525325788,0.369,0.651,0,"eryth","GABARAP"
0,-0.68377224032689,0.191,0.539,0,"eryth","AKAP13"
0,-0.687805071488025,0.122,0.49,0,"eryth","KLF6"
0,-0.687898996975411,0.671,0.836,0,"eryth","SNHG5"
0,-0.690522063393576,0.786,0.926,0,"eryth","H3F3B"
0,-0.701161950122667,0.149,0.506,0,"eryth","HLA-E"
0,-0.702560471289939,0.002,0.352,0,"eryth","MZB1"
0,-0.705191070002174,0.164,0.47,0,"eryth","MAN1A1"
0,-0.706717029679272,0.155,0.477,0,"eryth","NRIP1"
0,-0.714538959889136,0.397,0.655,0,"eryth","TAOK3"
0,-0.718991327309448,0.097,0.48,0,"eryth","SCMH1"
0,-0.735921801257927,0.186,0.518,0,"eryth","JUN"
0,-0.738381179676587,0.074,0.366,0,"eryth","CCND3"
0,-0.73941448102502,0.412,0.709,0,"eryth","VAMP8"
0,-0.743413404252572,0.482,0.789,0,"eryth","H2AFY"
0,-0.758506770005797,0.003,0.355,0,"eryth","IGHM"
0,-0.764939455393134,0.015,0.404,0,"eryth","FLT3"
0,-0.77739314086524,0.249,0.664,0,"eryth","CELF2"
0,-0.784625361839886,0.023,0.424,0,"eryth","CORO1A"
0,-0.788326919866582,0.551,0.807,0,"eryth","ARHGDIB"
0,-0.815900912466163,0.04,0.363,0,"eryth","CMTM7"
0,-0.82917826116304,0.099,0.472,0,"eryth","TLE4"
0,-0.8298772326819,0.211,0.643,0,"eryth","SH3BGRL3"
0,-0.839484189662746,0.548,0.794,0,"eryth","CHST11"
0,-0.854857833131375,0.018,0.365,0,"eryth","CXCR4"
0,-0.856156655211227,0.053,0.452,0,"eryth","TTC7A"
0,-0.886843477171787,0.153,0.535,0,"eryth","PRKCB"
0,-0.894000874072344,0.953,0.981,0,"eryth","GAPDH"
0,-0.895888340356029,0.01,0.332,0,"eryth","NEGR1"
0,-0.911226350952693,0.258,0.614,0,"eryth","CD99"
0,-0.916838163359443,0.178,0.558,0,"eryth","GAB2"
0,-0.923877371427365,0.288,0.7,0,"eryth","LRRFIP1"
0,-0.936719121579973,0.012,0.438,0,"eryth","PRKCE"
0,-0.972733198445946,0.28,0.662,0,"eryth","HLA-C"
0,-0.995128756750832,0.018,0.439,0,"eryth","RCSD1"
0,-1.01270667661607,0.008,0.323,0,"eryth","AREG"
0,-1.03061984556278,0.686,0.951,0,"eryth","NAP1L1"
0,-1.0386439556729,0.454,0.728,0,"eryth","SSBP2"
0,-1.04243781895191,0.09,0.604,0,"eryth","HLA-DPA1"
0,-1.10812766385662,0.345,0.639,0,"eryth","AFF3"
0,-1.10841686315032,0.151,0.714,0,"eryth","AIF1"
0,-1.11778287357952,0.209,0.691,0,"eryth","CYBA"
0,-1.14442998754137,0.438,0.751,0,"eryth","MSI2"
0,-1.20294478817633,0.289,0.778,0,"eryth","VIM"
0,-1.2175840756439,0.251,0.61,0,"eryth","TCF4"
0,-1.26307198575146,0.009,0.497,0,"eryth","SPINK2"
0,-1.26375162529352,0.877,0.983,0,"eryth","B2M"
0,-1.26610134437174,0.114,0.677,0,"eryth","HLA-DPB1"
0,-1.29070469647758,0.06,0.554,0,"eryth","ATP8B4"
0,-1.32107538143256,0.249,0.768,0,"eryth","HLA-A"
0,-1.33378504113628,0.009,0.288,0,"eryth","CD79B"
0,-1.38727967910184,0.005,0.303,0,"eryth","VPREB1"
0,-1.4016883880722,0.659,0.939,0,"eryth","ACTG1"
0,-1.40265287404699,0.072,0.721,0,"eryth","PLCB1"
0,-1.40904538914433,0.32,0.814,0,"eryth","HLA-B"
0,-1.66948299969286,0.138,0.518,0,"eryth","AL589693.1"
0,-1.72255449779736,0.007,0.295,0,"eryth","EBF1"
0,-1.93891923731935,0.244,0.812,0,"eryth","HLA-DRA"
0,-2.08195752214688,0.021,0.349,0,"eryth","DNTT"
0,-2.24878011537139,0.073,0.506,0,"eryth","IGLL1"
0,-2.26044192178423,0.019,0.309,0,"eryth","MPO"
0,-2.36851930144809,0.241,0.864,0,"eryth","CD74"
0,-3.18141897654589,0.268,0.955,0,"eryth","TMSB4X"
1.81657786984448e-307,0.418045682558744,0.566,0.296,4.34380100237212e-303,"eryth","NME4"
3.17485224941205e-307,-1.34146875026384,0.013,0.287,7.59170669879409e-303,"eryth","LGALS1"
7.99938126196066e-307,0.327792789519629,0.399,0.161,1.91281204736003e-302,"eryth","CISD2"
1.26541024400808e-306,0.473332881642498,0.649,0.378,3.02584897547212e-302,"eryth","ANKRD12"
1.29666720873679e-305,-0.595572142146836,0.003,0.273,3.10059062953141e-301,"eryth","C1QTNF4"
1.25210232531187e-302,0.257112205609754,0.256,0.075,2.99402708028574e-298,"eryth","ZNF69"
4.59366460569424e-301,0.33337167512792,1,1,1.09843708051361e-296,"eryth","RPS18"
3.00850913910667e-299,0.353258336867677,0.422,0.177,7.19394705343186e-295,"eryth","BMP2K"
8.7104314466632e-299,-0.586500741114327,0.178,0.475,2.0828383675261e-294,"eryth","XYLT1"
9.34046112679271e-297,-0.673322644680658,0.071,0.353,2.23349106463867e-292,"eryth","GNG7"
3.45682347790518e-296,0.273003941747747,0.299,0.1,8.26595630036686e-292,"eryth","HLTF"
4.97926785753591e-296,0.329214490998837,0.38,0.152,1.19064253009399e-291,"eryth","ITGB1"
1.88941652254139e-295,-0.557857134116996,0.188,0.482,4.51797278870097e-291,"eryth","NT5C2"
9.61083705549893e-295,0.344112512898585,0.461,0.207,2.2981433567109e-290,"eryth","NDFIP1"
1.06989035681165e-294,-0.531618905631391,0.021,0.291,2.55832182120803e-290,"eryth","MAML2"
1.18755506178815e-294,-0.660051844914114,0.19,0.479,2.83968166374783e-290,"eryth","NR3C1"
1.95468366351465e-294,0.376392674943275,0.558,0.288,4.67403957619623e-290,"eryth","AMD1"
5.53423577500964e-293,0.4184101153157,0.735,0.438,1.32334645852031e-288,"eryth","PLXDC2"
1.03084196277353e-292,0.287482563960547,0.371,0.143,2.46494930138407e-288,"eryth","PARVB"
1.65041315658788e-292,0.352466933980699,0.522,0.252,3.94646794003293e-288,"eryth","DNAJC9"
9.88925953315453e-292,-0.511213380483137,0.24,0.538,2.36471973956791e-287,"eryth","DOCK8"
4.97735449028509e-291,-0.465988354420545,0.014,0.278,1.19018500571697e-286,"eryth","PTPRE"
8.68686573650423e-290,0.36385882672632,0.566,0.295,2.07720333491289e-285,"eryth","PPA2"
9.88158071102408e-290,0.285340897331281,1,0.997,2.36288357962008e-285,"eryth","RPS5"
1.99305230531588e-289,-0.582897408114369,0.096,0.382,4.76578667247134e-285,"eryth","PHACTR1"
2.82185896963794e-289,0.263369380263489,0.377,0.144,6.74762916819824e-285,"eryth","PDLIM1"
3.69897729093308e-289,-0.604720690206157,0.23,0.518,8.84499449807919e-285,"eryth","UTRN"
1.74435714586829e-288,0.263958144352317,0.294,0.098,4.17110680720026e-284,"eryth","UGGT1"
3.73198177558647e-288,-0.498871736336165,0.105,0.39,8.92391482178236e-284,"eryth","HLA-DMA"
1.0091146463218e-287,-0.501337317717708,0.099,0.385,2.41299494228468e-283,"eryth","FLI1"
4.0483862130761e-287,-0.686902048526048,0.265,0.527,9.68050111270758e-283,"eryth","PRDX1"
4.73310467641016e-287,-0.492221432252101,0.011,0.271,1.1317799902232e-282,"eryth","COL24A1"
2.38204739098359e-286,-0.531771918391575,0.138,0.431,5.69595172131997e-282,"eryth","DACH1"
2.91511844507515e-284,-0.572707248963459,0.109,0.39,6.97063122586369e-280,"eryth","DLEU2"
1.12070064830375e-283,-0.522003270665516,0.826,0.92,2.67981939022392e-279,"eryth","ZFAS1"
4.93428898373284e-282,0.411136228163035,0.655,0.371,1.1798871817902e-277,"eryth","ARL15"
7.20985407911978e-282,0.263716855961712,0.309,0.108,1.72402030739912e-277,"eryth","ORC4"
8.13766786120231e-281,-1.04807853449537,0.224,0.483,1.9458791389707e-276,"eryth","LAPTM5"
8.26201050013264e-281,0.390168746780963,0.538,0.275,1.97561195079172e-276,"eryth","TMOD3"
4.0151184028367e-280,0.475759663326087,0.469,0.232,9.60095112486312e-276,"eryth","ATF7IP2"
6.31757698597729e-280,0.317330880298844,0.331,0.123,1.51065900888689e-275,"eryth","KIT"
1.79804658936448e-277,0.315981035243158,0.472,0.219,4.29948900448834e-273,"eryth","OCIAD2"
5.05953963871969e-277,0.251883424780606,0.282,0.094,1.20983711841065e-272,"eryth","PCCB"
5.88127376909489e-277,-0.476791615046775,0.07,0.343,1.40633018366597e-272,"eryth","LST1"
3.30683541251066e-276,0.274448950937063,0.325,0.118,7.90730483839549e-272,"eryth","SUSD1"
3.79804879496975e-276,-0.46526602153686,0.005,0.255,9.08189427853166e-272,"eryth","BAALC"
4.1182254349583e-276,-0.575415727160731,0.252,0.533,9.84750066007229e-272,"eryth","DPYD"
1.77519334759628e-274,-0.563150327623067,0.186,0.464,4.24484233277222e-270,"eryth","SYK"
4.14281520155104e-274,0.394442894027806,0.463,0.22,9.90629970994884e-270,"eryth","TXNIP"
5.47294437495577e-274,0.339464934049975,0.499,0.246,1.30869045893942e-269,"eryth","MRPL52"
1.16633955973468e-269,0.369440398239919,0.592,0.323,2.78895115523758e-265,"eryth","CAT"
7.35733805847619e-269,0.382505094690783,0.581,0.317,1.75928667654283e-264,"eryth","CMSS1"
8.57870548013139e-269,-0.548853572822388,0.045,0.305,2.05134005440902e-264,"eryth","ADGRE5"
1.24808467679182e-268,0.275354755580815,0.313,0.112,2.98442007914459e-264,"eryth","GATA2"
